"","-(stores_empty$stores_remain[i + ((j - 1) * nrow(bmp))] - incoming_runoff_test + outflow)"
"1146",-768.427791350655
"1147",558.313523519964
"1148",111.584950873638
"1149",943.613861540556
"1150",338.171258544656
"1151",331.731305267544
"1152",610.213277476765
"1153",331.732447367764
"1154",331.739299283295
"1155",12478.4831198817
"1156",331.74126740066
"1157",669.138382908512
"1158",111.592191312158
"1159",338.185160256769
"1160",338.186318723225
"1161",-15322.8979911488
"1162",836.843902734811
"1163",338.194428254993
"1164",111.597404652697
"1165",777.7956341527
"1166",331.756230069346
"1167",884.69823367661
"1168",3592.33979272423
"1169",2787.05502875087
"1170",338.199062566857
"1171",-2508.43154489379
"1172",-24408.0425568604
"1173",31363.0666521485
"1174",7111.31151291589
"1175",111.594797930854
"1176",331.749377282641
"1177",1094.84380997453
